job_name,run_id,timestamp,block_size,queue_depth,operation,pattern,read_iops,read_bw_bytes,read_lat_min_ns,read_lat_max_ns,read_lat_mean_ns,read_lat_stddev_ns,read_lat_p99_ns,read_lat_p95_ns,read_lat_p50_ns,write_iops,write_bw_bytes,write_lat_min_ns,write_lat_max_ns,write_lat_mean_ns,write_lat_stddev_ns,write_lat_p99_ns,write_lat_p95_ns,write_lat_p50_ns,read_bw_mbps,write_bw_mbps,read_lat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_stddev_us,write_lat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_stddev_us,read_lat_p99_us,read_lat_p95_us,read_lat_p50_us,write_lat_p99_us,write_lat_p95_us,write_lat_p50_us
sequential_32k,0,2025-09-28 16:39:16.184926,32k,32,read,sequential,130758.180367,4284684054,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4086.19313621521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_64k,0,2025-09-28 16:39:16.184941,64k,32,read,sequential,77870.722433,5103335665,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4866.92015171051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_128k,0,2025-09-28 16:39:16.184955,128k,32,read,sequential,43690.666667,5726623061,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5461.333333015442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_256k,0,2025-09-28 16:39:16.184969,256k,32,read,sequential,21523.909616,5642363762,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5380.977403640747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_512k,0,2025-09-28 16:39:16.184983,512k,32,read,sequential,11172.940535,5857838647,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5586.470267295837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_1m,0,2025-09-28 16:39:16.184997,1m,32,read,sequential,5361.256545,5621684942,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5361.256544113159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4k,1,2025-09-28 16:39:16.185011,4k,32,randread,random,138919.228277,569018171,25080,1123921,141613.392198,54385.261996,230400,216064,134144,0.0,0,0,0,0.0,0.0,0,0,0,542.6580152511597,0.0,25.08,1123.921,141.61339219799999,54.385261996000004,0.0,0.0,0.0,0.0,230.4,216.064,134.144,0.0,0.0,0.0
random_16k,1,2025-09-28 16:39:16.185027,16k,32,randread,random,134931.027383,2210709952,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2108.2973022460938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_32k,1,2025-09-28 16:39:16.185039,32k,32,randread,random,126273.603083,4137733425,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3946.0500955581665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_64k,1,2025-09-28 16:39:16.185051,64k,32,randread,random,75018.315018,4916400293,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4688.644688606262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_128k,1,2025-09-28 16:39:16.185063,128k,32,randread,random,41373.737374,5422938505,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5171.717171669006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_256k,1,2025-09-28 16:39:16.185075,256k,32,randread,random,21200.828157,5557669896,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5300.2070388793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_512k,1,2025-09-28 16:39:16.185087,512k,32,randread,random,10507.952796,5509193555,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5253.976397514343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1m,1,2025-09-28 16:39:16.185100,1m,32,randread,random,4866.920152,5103335665,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4866.92015171051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_4k,1,2025-09-28 16:39:16.185112,4k,32,read,sequential,142879.565054,585242684,23695,1140177,135033.042342,54966.924488,228352,209920,128512,0.0,0,0,0,0.0,0.0,0,0,0,558.130916595459,0.0,23.695,1140.177,135.033042342,54.966924488,0.0,0.0,0.0,0.0,228.352,209.92,128.512,0.0,0.0,0.0
sequential_16k,1,2025-09-28 16:39:16.185125,16k,32,read,sequential,135685.300207,2223067958,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2120.082815170288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_32k,1,2025-09-28 16:39:16.185137,32k,32,read,sequential,128300.704777,4204157494,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4009.397024154663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_64k,1,2025-09-28 16:39:16.185148,64k,32,read,sequential,78167.938931,5122814045,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4885.496182441711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_128k,1,2025-09-28 16:39:16.185160,128k,32,read,sequential,43690.666667,5726623061,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5461.333333015442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_256k,1,2025-09-28 16:39:16.185172,256k,32,read,sequential,21512.605042,5639400336,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5378.151260375977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_512k,1,2025-09-28 16:39:16.185184,512k,32,read,sequential,11191.256831,5867441661,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5595.628415107727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_1m,1,2025-09-28 16:39:16.185195,1m,32,read,sequential,5369.690614,5630528704,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5369.690612792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4k,2,2025-09-28 16:39:16.185207,4k,32,randread,random,136938.50835,560907086,26155,1062545,143455.324985,55372.199192,234496,220160,136192,0.0,0,0,0,0.0,0.0,0,0,0,534.9226818084717,0.0,26.155,1062.545,143.455324985,55.372199192,0.0,0.0,0.0,0.0,234.496,220.16,136.192,0.0,0.0,0.0
random_16k,2,2025-09-28 16:39:16.185219,16k,32,randread,random,134709.146968,2207074663,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2104.8304204940796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_32k,2,2025-09-28 16:39:16.185231,32k,32,randread,random,127056.998837,4163403737,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3970.5312128067017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_64k,2,2025-09-28 16:39:16.185242,64k,32,randread,random,75087.076077,4920906617,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4692.942254066467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_128k,2,2025-09-28 16:39:16.185253,128k,32,randread,random,41415.571284,5428421759,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5176.946410179138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_256k,2,2025-09-28 16:39:16.185264,256k,32,randread,random,21200.828157,5557669896,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5300.2070388793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_512k,2,2025-09-28 16:39:16.185275,512k,32,randread,random,10518.74679,5514852717,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5259.3733949661255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1m,2,2025-09-28 16:39:16.185286,1m,32,randread,random,4857.685009,5093651916,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4857.685009002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_4k,2,2025-09-28 16:39:16.185297,4k,32,read,sequential,142555.273189,583912215,23530,1255005,135269.52622,54995.521685,228352,209920,128512,0.0,0,0,0,0.0,0.0,0,0,0,556.8620824813843,0.0,23.53,1255.005,135.26952622,54.995521685,0.0,0.0,0.0,0.0,228.352,209.92,128.512,0.0,0.0,0.0
sequential_16k,2,2025-09-28 16:39:16.185309,16k,32,read,sequential,137565.071369,2253866129,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2149.454239845276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_32k,2,2025-09-28 16:39:16.185320,32k,32,read,sequential,130135.0278,4264264590,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4066.719617843628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_64k,2,2025-09-28 16:39:16.185332,64k,32,read,sequential,77907.750832,5105762358,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4869.234426498413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_128k,2,2025-09-28 16:39:16.185343,128k,32,read,sequential,43481.953291,5699266581,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5435.244160652161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_256k,2,2025-09-28 16:39:16.185355,256k,32,read,sequential,21512.605042,5639400336,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5378.151260375977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_512k,2,2025-09-28 16:39:16.185367,512k,32,read,sequential,11197.375615,5870649666,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5598.68780708313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_1m,2,2025-09-28 16:39:16.185378,1m,32,read,sequential,5372.50787,5633482812,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5372.507869720459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
